id,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
634,B000R93D8U,"[0, 0]",5,i'M SORRY I'M LATE WITH REVIEW . I THOUGHT I SENT ONE. THE BOOK WAS VERY GOOD .THANK YOU MUCH.,"01 14, 2014",A7BVOOTM3088T,Margaret Potteiger,good book,1389657600
635,B000R93D8U,"[1, 1]",3,"This was a short super quick read. I didn't find it as bad as some of the reviewers here have stated. I think it was fine for what it was. I agree had the story been longer there may have been more interesting and enticing scenes. I would have liked to learn a little more about Sera and her gifts.The entire time I was reading it I kept thinking back to Linda Howards White Out which can be found in Strangers in the Night. The premise seemed similar. Being snowed in but Howards was more of a story. I really enjoyed that one. There was at least one similar scene that while both were good this fell a little short.All in all I liked it. Could there have been more? Of course, but they can't all be novels.","12 25, 2010",A3LHIRT4SR3F9T,"Nikki W. ""Nikki W.""",Sucker for any story that mentions NH.,1293235200
636,B000R93DEO,"[22, 25]",2,"I was disappointed with this story. In and of itself, it was ok if all you want to read about is one weekend of sex between 2 and 3 people. but the story part was lacking. Just as things get to a point where the story could be further developed, it ends. The whole thing could have been longer and more fleshed out. It took me maybe 45 minutes to read this book. For the price, it wasn't worth it.Wade is just kinda thrown in so that there is a 3rd person for the Menage part, and it's hardly believable. He's in love with another woman but it's ok to have sex with someone you don't know?","01 24, 2009",A2F98UKV7RF6MR,B. Tackitt,"Little short, and lacking",1232755200
637,B000R93DEO,"[4, 5]",1,"It was free, or I never would have even considered this book, just by the title and the little I knew about it.  I should have gone with my gut - if I wouldn't pay money for it, then why waste my time reading it?!?  There was barely a plot and it amazed me how ""into it"" she was. I mean, this guy was her new boss.  MAYBE I can let some of this slide and go along with that she was madly in love/lust with this guy and so she was up for anything with him.  But his friend, Wade??? Give me a break! Just the description of the guy made me want to gag, much less the things she did with him.This is truly a case of ""you get what you pay for"" and in my case I paid nothing.  For those of you who do actually spend money on this trash - know that it takes less than an hour to read it, so even if you do end up enjoying the book, think about how much you are willing to spend for an hours worth of ""entertainment"".","12 28, 2009",A3I88L0CTVLT4S,CC,Embarrassed to Admit I Read This,1261958400
638,B000R93DEO,"[0, 0]",4,"Reviewed by Donna B. at You Gotta Read Reviews - A sweet taste of the forbidden, both arousing and potent, ensnares Angie as her boss entices her to spend Christmas at his house, in his bed.  As she falls for his overwhelming charms, they are both surprised by the early arrival of his holiday houseguest.  Ryan has always shared with his best friend, Wade, but as Wade sets his sights on Angie, Ryan begins to realize that sometimes, it's better to act like Scrooge.Mackenzie McKade has spun an explicitly erotic tale of wicked, wanton acts and turned it into a heartwarming romance.  Her descriptions are vivid and clear, her characters have chemistry in spades, and the tale is sexy as sin in Bound for the Holidays.","01 17, 2012",A2ARWINLXTUDDV,Donna B,You Need to Read!,1326758400
639,B000R93DEO,"[0, 1]",1,Just as the book seemed like it was getting started? I usually love her books and don't usually comment on the books I've read but I just had to say how dissappointed I was that the book just ended... I honestly felt like I was in the middle of the book and I lost the last few chapters.,"08 10, 2010",A1HIRR5ZZ9OO01,Doreen,How could it just end like that....?,1281398400
640,B000R93DEO,"[0, 0]",3,"If you are looking for some heat this holiday season then this short story will warm you up. What could be the worst thing to do at the company Christmas party? Go home with the boss. But heck, Angela knows she's good and she can find another job and Ryan is utterly delicious. But when she agreed to go home with him she wasn't expecting that he'd have his best friend there.Of course Ryan didn't expect it either. Wade is ruggedly handsome, a cowboy. Ryan is sophisticated model good looking. I mean... what more can a girl ask for Christmas? I'd say she was a good girl this year!Ryan has never had a problem sharing women with Wade in the past but something about Angie wakes every possessive instinctive.This story is short and it is an erotica story so there's a lot of sex and not a lot of the actual storyline so if you're looking for something hot then this will be for you.Toe Curling Rating: 4","12 11, 2011",A1VFYBDXBXXT48,Francesca@UTCBookBlog,Erotic and Steamy Holiday Read!,1323561600
641,B000R93DEO,"[1, 2]",4,"It was more of a short story. For free, I thought it was great. Very hot. I was rooting for the couple. I liked it!","12 6, 2009",A1D5XZ5NKK07XE,Ivieisme,Good for free. REALLY short,1260057600
642,B000R93DEO,"[6, 11]",5,"Sleeping with the boss is a bad idea.  Angela Clarke tells herself this, but can't seem to care when Ryan Tyler wraps his arms around her on the dance floor at the company Christmas party.  His proposition to spend the night with him is definitely much more appealing than spending Christmas Eve alone...  But she never expected the night to include handcuffs, or the unexpected arrival of Ryan's best friend!Ryan's personal policy against fraternization no longer seems important since he hired Angie.  He knows he must have her, at least for one night.  But when sharing her with his best friend rouses uncharacteristic feelings of possessiveness in him, he realizes one night will never be enough...Forget everything you THINK you know about Christmas stories!  I don't care if you say you don't like them, this one is smoking hot!  Truly, the holiday theme is really more of a backdrop for a very sexy and intense romance, complete with a m&eacute;nage scene!While this isn't a story about a m&eacute;nage relationship, the scene serves very well to propel the romance between Angie and Ryan, acting as the catalyst that makes Ryan realize his deeper feelings for Angie.Once again, the readers benefit from Mackenzie McKade's obvious love of cowboys with the supporting character, Wade.  Not only is Wade hot and sexy, but he brings enough of his own story to make readers hungry for a sequel starring the dominant cowboy.I'll say it again, while Bound for the Holidays is classified as a holiday story, no one who reads it will think of it as such.  McKade has penned a steamy contemporary romance that will guarantee satisfaction year round!","12 1, 2007",A23ZNGL704AW7O,Jennifer Ray,5 Klovers - Courtesy of CK2S Kwips & Kritiques,1196467200
643,B000R93DEO,"[0, 0]",4,"A little bit more sex than story, Bound for the Holidays by Mackenzie McKade is a hot read. Quick and flirty, this book is as difficult to pass up as Angie's invitation to spend the night with her boss. Mentions of family ground both main characters but really it's a simple story of the beginning of their relationship. By the end, I wish I could've known more but as it is, I enjoyed Angie and Ryan's story.Already resigned to spending Christmas alone, Angie cannot believe it when she finds herself in the arms of her new boss at the office party. Their attraction is hot and his promises of things to come set her on fire. And then when she finds herself with not just one, but two gorgeous men - a powerful executive and one sexy cowboy - her holiday wishes are fulfilled.Ryan has never considered not sharing his women with his best friend Wade so it was only natural to introduce him to Angie. But when she stirs feelings inside him, Ryan realizes that one decadent night of m&eacute;nage was enough and now he wants her all to himself. Finding that time and understanding that they were on the same wavelength only reinforces his feelings.To Ryan's surprise, what starts out as hot sex turns into something deeper. I just wish the story of Angie and Ryan could've happened without the m&eacute;nage with Wade. It just didn't seem necessary and it felt like a dark spot on their beginning. Regardless, I liked the characters and found myself looking for the second book in the series to see if Wade gets his HEA.RATING: 4 Chocolate-dipped Strawberries - originally posted for Guilty Indulgence reviews[...]","12 21, 2011",A2QU32FLKKT4S3,"J. S. Pray ""Heyjenn""",Bound for a steamy holiday!,1324425600
644,B000R93DEO,"[1, 1]",3,"Yummy holiday menage!!! Really enjoyed this book and all the delicious bondage play!Super steamy action, good lord girl, you'll need a shower! I do love a smexy menage scene!While it is HEA, the menage is not permanent. I am not always a fan of that option, I prefer the forever sort.","11 23, 2013",A1KYJA5YM1479G,"K. April Holgate ""Take a look it's in a book....",Smexy Menage,1385164800
645,B000R93DEO,"[1, 1]",3,"This was a quick read.  I didn't feel much of a connection between the characters, you feel like you are just jumping right into the middle of the story.  There is hardly any history between the characters, so it was difficult to develop an opinion of their relationship. This is a good weekend read that's just for fun.","11 18, 2009",A1YFEYYDFZCLHL,Katt978,Fast read.,1258502400
646,B000R93DEO,"[1, 1]",3,"This book was below average. There was no build up to Angie and Ryan. He says ""come home with me"" and she agrees. When Wade was added it seemed too easy. Angie didn't question him or ask about him just jumped right in. I disliked Wade because if he got his heart broke why was he jumping into a threesome. Ryan couldn't voice his jealousy about Wade with Angie. Angie blindly went along with everything and didn't show a mind of her own. The sex scenes were good and the only reason I gave it three stars. The end felt like the author  gave up on her characters. It ended just as quick as it all began. There was no plot only sex which doesn't normally bother me but this was so unreal. It felt fake from beginning to end.","12 5, 2011",A3CHKTAICPACH0,Kaylyn Davis,Glad it was free,1323043200
647,B000R93DEO,"[29, 42]",5,"Angie was expecting to spend a lonely Christmas all by herself until she shares some unexpected time with sexy boss Ryan Tyler at the Christmas party.  When he asks her to come home with him, she jumps at the chance.  It isn't until he is ready to leave the party that Ryan remembers he really is having company - his pal Wade.  They have shared many women in the past, maybe they will share Angie too.When Angie and Ryan arrive at his house, they can't keep their hands off each other.  A knock at the door interrupts them, and Wade is suddenly on the scene.  For the first time in his life, Ryan has to face unfamiliar feelings, and the fact that he doesn't want to share Angie.This is a very erotic sexy story.  The chemistry between Angie and Ryan is to die for.","02 5, 2008",A1OGPR0AKZ4K7D,"Kelly ""Reviewer for The Sinfully Sensuous""",Bound for the Holidays,1202169600
648,B000R93DEO,"[0, 0]",3,"Nice Holiday read. Spicy and a little hot! I would say this is a Christmas partyThat the heat was turned up on. What would you do if your bossed asked you over after the party? Angie thought about passing up on the offer, but with a boss as hot and sexy as Ryan, She just couldn't stop her self.I recommend this to the reader who's looking for a Spicy Holiday read that's full of Sexy fun!","12 19, 2011",A1NWDDDCN5RN6,LorettaLynn,Spicy,1324252800
649,B000R93DEO,"[3, 11]",5,"Newly employed Angela Clark is at her company's annual Christmas party.  When her oh-so-sexy boss Ryan Tyler approaches and asks if she is familiar with layouts, she almost misinterprets his meaning and finds herself wanting to be laid out for his pleasure.  Coming out of her reverie, she is pleasantly surprised to find that Ryan has moved closer and that he might have actually meant what he said.Ryan Tyler has had the hots for his new employee since her initial hiring.  Because Christmas is the time for dreams, Ryan decides to test the waters to see if Angie will acknowledge what her eyes promise.  Getting her alone takes a bit of planning since he happens to be her boss; but once he gets her to his home, he has no plans to let her go.A possible snag hits the lover's plans.  Ryan's best friend, Wade, has come to visit a bit early and wants to partake of Angie's alluring charms as well.  With this, Ryan finds himself in a bit of a dilemma; for the first time in his life, Ryan does not want to share.Happy Holidays m&eacute;nage lovers!  BOUND FOR THE HOLIDAYS made me put down my hot chocolate and grab some ice water!  Extremely sensual lovemaking and heady emotions get me every time, and Mackenzie McKade delivers that and more with BOUND FOR THE HOLIDAYS.  Angie could be any woman who is attracted to her boss, and the fact that her feelings are reciprocated makes it all the more special.  I loved watching Ryan's feelings for Angie change from simple attraction to intense love.Mackenzie McKade has to be one of the most versatile writers I have the privilege of reading.  Whether she is writing about vampires, bondage, cowboys, or a m&eacute;nage, I can count on her to deliver a well-written, often naughty story that will keep me yearning for more.  BOUND FOR THE HOLIDAYS needs to be in everyone's stocking this season!BOUND FOR THE HOLIDAYS releases on December 19, 2006 from Samhain Publishing.","12 4, 2007",A1PW5SQLR0Z6IH,"Natalie S ""ns65""",Five Blue Ribbons from Romance Junkies!,1196726400
650,B000R93DJE,"[1, 1]",4,"As a stand-along book, I really enjoyed The Twelve Lies of Christmas, although it didn't have as much of a holiday theme as the title would indicate.The main characters were engaging, if a bit under-developed and the story was fast-paced and kept my interest throughout the story. The one issue I had with the story is that since it's a prequel to the Sophie Green series, I'd expect to read something in the story to interest me in the series. I really didn't. Sophie was a minor footnote at the end. On the other hand, I would be very interested in reading more about Nate & Samantha. I can't imagine that their lives would become less exciting that they started in this book.","12 5, 2009",A1F401LQTL6AEC,Barbara S,Fun mystery,1259971200
651,B000R93DJE,"[3, 3]",3,"In this necessarily fast-paced prequel, the author just doesn't seem to have time to develop the characters enough to make me buy the scenario. The writing is solid, if mildly uninspired, and the scenario could be very interesting, but it's tough to buy the whole 'spy who longs for a normal life falls in love with a grifter with a heart of gold' concept. Perhaps if there'd been more time to develop their relationship...but as it was, they meet, fall in love in day and go off to Switzerland on a ski vakay. Sorry, but that's a tough nut to swallow. We're talking about two people who lie for a living trusting each other implicitly. Yeah, right.As noted, there is a lot of potential for interesting and exotic sequels in this series, and I think anyone interested in the spy/romance genre would probably enjoy 'meeting' these new characters. I've given it 3 stars because I didn't hate it at all, but this prequel hasn't tempted me to invest in any more of this series.If this review gave you information that was helpful, please feel free to click the YES button below!","11 30, 2009",A99HBVQL5ST66,FancyPants,Maybe a Little Too Fast-Paced,1259539200
652,B000R93DJE,"[0, 0]",2,I was expecting a whole lot more from this author as I have enjoyed her previous books.  This book was just too short and the characters were not developed enough.  Also I was expecting a christmas theme and the only part of christmas was that none of the characters celebrate christmas and so christmas day is just another day to them.  Hard to swallow that a con artist and a spy could immediately trust and fall into bed with each other and live happily ever after.  I was glad that I borrowed this instead of paid money for this as it was not worth either my time nor my money,"07 24, 2011",A27PKQM2GBA8M2,Fun Grandma,chistmas lies?  Don't get it,1311465600
653,B000R93DJE,"[0, 0]",5,"I wouldn't have exactly called this a prequel because it's only a breath width's in relation to the rest of the series. It's not a bad story on its own.  I got this one in late 2009 for free for my Kindle and I just now got to it on my &#34;To Be Read&#34; pile.  It was short enough that I didn't mind the lack of chapter demarcations.  I get ticked when they aren't in longer books at least 4 times the length of this one, but they're nice in books that are 3 times this one's length.  If you like light suspense and a little bit of slap and tickle, this novella might be for you.  If you like other books that are about intrigue or mystery I think you should give this one a shot.  Have at it because I don't think you'll be disappointed.  Just don't expect a hugely fleshed out story for one this short.  I can't wait to read the next one.","03 17, 2014",A2YLHICVCWNNCC,Jwb52z,Cute read for a prequel,1395014400
654,B000R93DJE,"[0, 0]",3,"I am glad I read the first book in the series before I discovered this. This short story is good for what it is. I found it to be entertaining and lighthearted, but not as satisfying as the novels.Ms. Johnson tells a much stronger story when she has the word count to flesh out the characters. However, it was a nice introduction and I was not too disappointed in it.","12 8, 2011",A24IMIHTTLIRX0,"Karen Syed ""Karen L. Syed, Reader/Author/Publ...",Short and Cute,1323302400
655,B000R93DJE,"[0, 0]",3,"It was a cute book, but very short.  I have enjoyed the other Sophie Green mysteries much more than this one.  It was a little too light on substance for my tastes.","02 6, 2011",A3A76O76JI1GEZ,MissyBelle,Kinda Short,1296950400
656,B000R93DJE,"[17, 20]",5,"Nate Kelly is happy to be going home.  He is tired of playing dumb bodyguard for a Russian arms dealer.  This is going to be his last assignment and he is ready for it to be over.  While undercover, he encounters a beautiful woman, Natalya, who just does not seem to fit in.  While he is curious about her, he needs to finish this job and find out when the arms exchange is going to take place.Samantha Taylor is a con artist and she is running a scam on a local sports star, Daz, who is actually involved in so much more than she bargained for.  Samantha is the sexy Natalya.  Samantha does not realize what she has gotten herself into until it is too late to get out.Nate and Samantha ""bump"" into each other as they are both searching Daz's study.  Nate feels that he has no choice but to take the sexy Natalya home to find out who she is and what she knows.  Samantha finds herself handcuffed to Nate's bed and things just heat up from there.  As Nate and Samantha attempt to bring down the bad guys, they grow closer.  Are their feelings just part of being thrown so closely together or is it more?The Twelve Lies of Christmas was a fast paced read.  Nate is a sexy spy who really just wants to settle down a bit.  Samantha is a good even though she is a con artist.  Nate and Samantha share an instant attraction and it was interesting to watch them fight the bad guys as well as their feelings.  I will be reading more by Kate Johnson.Graciereviewed for Joyfully Reviewed","02 12, 2008",A320TMDV6KCFU,MNix,The Twelve Lies of Christmas,1202774400
657,B000R93DPS,"[0, 0]",5,"Whenever I just want a good read, I pick Stripped Bare. I'm surprised I haven't tired of it yet :)It's my favorite of the Joker's Wild trilogy.","11 3, 2011",A3RSU55US4Y9CW,Amazon Customer,In love with this book,1320278400
658,B000R93DPS,"[1, 1]",5,"Very pleasantly surprised with this book, I loved the fact that a plus sized woman can have the attention of a handsome man we should all have a love like Brody and Missy. I give the book 10 stars.","09 23, 2013",A2F5K1M79GW649,Kimberly A. Davis,Wow,1379894400
659,B000R93DPS,"[1, 1]",5,"Brody, formerly a special ops officer in the Marine Corp, is a 30-something Renaissance Literature professor with a thing for one of the students who just completed this semester's class.  Missy is 26 and working her way through college with dreams of going to medical school.  One night, when her crush, Professor Brody, comes into the adult store where Missy works, a little chit chat leads Brody to volunteer to teach Missy to play poker.  When a few friendly lessons in cards turn into lessons in the bedroom, Missy's inhibitions about her weight threaten to crush their relationship.  Can Brody convince Missy to up the ante and turn this two of a kind into a full house or will Missy fold instead?Do you remember those first few romance novels you read?  If you were at all like me, you snatched them from your mother (or aunt) and alternately grinned and giggled through them.  Part of it was because of the intimacy of the subject matter (even if the books were sedate compared to what you read today) and part of it was reading something maybe you shouldn't have been.  That's exactly what this book was like for me - I found myself grinning and giggling like a happy fool throughout the story.For me, this book had it all... a slightly dangerous, slightly possessive, handsy hero, a mouthy but shy-about-her-weight heroine, a whole lot of sexy banter, sweet but hot monkey love, and a couple of girlfriends (from previous books) that are supportive and maybe a little crazy.  I loved that Brody and Missy have a good time together, whether they're fooling around, fighting, or just having a simple conversation.  Brody is a little unreasonable sometimes, but Missy doesn't just let him run her over - she pushes back.  The back and forth repartee between Brody and his brother is funny and demonstrates their good relationship.Missy is somewhere around a size 16/18 (according to Brody's estimation, though a definitive size is never given for her).  As a result of the encouragement and self-confidence that Brody and her friends help to build up, Missy undergoes a bit of a physical transformation.  I can't explain, as a plus-sized woman, how thrilled I was to watch her change without having to lose weight and to see how well-received it was by her circle of friends.  So many stories about curvy heroines require that she loses weight to finally get the attention/love of the hero.  I was so pleased that Brody helped her to reveal this hidden part of herself while her curves remained unchanged.Since this book is listed as erotica, the story is explicit, but it's the parts outside of the proverbial bedroom that made this book so great to me.  When writing a story, an author can develop characters by telling you what they are like or by showing you.  For example, suppose you have a character that readers should believe is dangerous.  With ""telling"", the author has narrative in the story that basically says the Hero is dangerous - he used to be a Marine, he knows how to fight, etc.  With showing, there's a fight and the Hero takes on five armed men while he only has a broken pool stick.  With ""showing"", you get to experience and see for yourself that the character is who the author wants you to think they are.  It's much easier to tell readers about the hero/heroine, especially in erotica where so many authors think the storyline is just about the sex.  With this story, however, there's a magical balance of telling and showing.  We know Brody wants Missy, but then we get to see it.  He constantly touches her when they're together, he can scan a crowd to find her, he likes to hold her hand, he encourages her to be sexually open with him because he loves her body as is, etc.I've read several of Lena Matthews' books in the past and they're always well written with creative but still sweet love scenes.  This story was probably my favorite of her books and a fantastic value for the current (Kindle) price.  The story is probably a 3 to 4 hour read.  Highly recommended.","11 13, 2011",A88USYRFGDUTK,K. Simmons,A Royal Flush,1321142400
660,B000R93DPS,"[0, 0]",3,"I liked the Joker's Wild series...but this was my least favorite out of the three. All of the guys in these stories have ""issues"" (who doesn't? LOL) but the main character here seemed rather disconnected, critical and just an odd man. Brody is described as drop dead gorgeous while Missy is a self-conscious, ""larger,"" woman a few years Brody's junior. The point about Brody being upset when Missy would make fun of herself and Brody's refusal to deal with it was mentioned so many times I grew tired of it. And I never really ""got"" why these two people became a couple. This one had less romantic attraction (in the beginning) than the other two in the series--it was more based on sexual attraction. But I still found the great writing style, interesting plot lines and interweaving with the other books in the series.This is worth reading, just read Three Nights and Call Me first!","12 2, 2009",A2LT21RMYNS7JS,"Lauren Hidden ""editor, virtual assistant, aut...","Worth reading, though not my favorite in the series",1259712000
661,B000R93DPS,"[0, 0]",5,I loved the first and the last book in this series. I thought the second book was much to heavy and the Chris and Eliza didn't have nearly as much fun as Kayla/Dylan and Missy/Brody did. I found myself laughing at loud at some of their antics and hot and bothered at most of the love scenes. As a plus-size woman I can truly understand her insecurities and though Brody was a handful I think he handled them fine. As someone who loves a domineering man I didn't have a problem with his heavy-handedness.This was a quick read for me and I will be revisiting this story again. You can't go wrong by adding this book to your library!,"06 5, 2010",A3C5DN1HB35DUE,N. Jett,I loved this book!!,1275696000
662,B000R93DQC,"[0, 0]",5,"The day (Friday) before AJ is set to marry Kyle, she finds out her ex Cooper is going to be at the wedding.  Cooper is having trouble accepting that AJ has moved on, but plans to go to the wedding for closure.  Cooper's is a very distant relative to a god, Eros, who is bored and decides to complicate AJ and Cooper's lives.  Eros makes it where AJ and Cooper repeat Friday over and over again.  For a week solid they are repeating this day over.  AJ and Cooper are still very much in love, but are fighting it.This book kept me very entertained!  I got a total kick out of the bored got Eros.Great light read for everyone to read!","01 21, 2014",A185Y88G2ICSLD,Amazon Customer,Another great read!!!!!!!!!!!,1390262400
663,B000R93DQC,"[0, 0]",4,This is a sweet read about true love.  Everyone always has a day that they want to do over. This couple gets so much more than just a do over. AJ and Cooper will continue to try until they get it right whether they want to or not. The Gods don&#8217;t give second chances so easily and when they do they make you work for it. Is their love strong enough to break the cycle or are they going to chase their dreams forever?I enjoyed Cooper and AJ&#8217;s story. The two truly love one another and make a great couple. As they work through their past mistakes the love that they have for each other shines through and they only need to grab it.  As we watch the two repeat their day we see so much happen with just a split second decision in your day so much can change. It was interesting to see how their day would unfold with each new decision and with each change their bond only grows stronger.I received a complimentary copy of the book in exchange for an honest review.,"02 23, 2014",A86KXT0G63WEO,Gabrielle,Love will not be denied,1393113600
664,B000R93DQC,"[1, 1]",5,"Grab your wine, fill your bubble bath and grab this awesome book! Think Bill Murray's Ground Hog Day but with love and romance. Getting to redo Valentine's Day over and over may sound like a nightmare to some, but sharing it with who you really love and getting to expand that &#34;moment&#34; each time, yum! Perfect read for getting into that Valentine spirit.","01 23, 2014",A115L8SI4A93TS,J.CHAGNON,"Quick, Witty, Fun Read. A MUST!",1390435200
665,B000R93DQC,"[0, 0]",4,"Call me Cupid by Sydney Somers is a fun, cute, fast read about second chances at love. Thanks to an interfering god, Eros, Copper and AJ have one, repeating day to rediscover their love for each other. I enjoyed this twist and loved how only Copper and AJ remembered the days events. Their journey showed them that they still had feelings and no matter how long it takes, love doesn't give up. With three little words, their future was changed.","01 25, 2014",ARHH6CXD81SSP,Nancy Huddleston,Repeat Until Done,1390608000
666,B000R93DQC,"[0, 0]",4,"This was really fun read. It was also hot! It's Valentine's Day the day before your wedding and you find out the ex you really haven't got over is coming to the wedding looking for closure, but it causes old feelings to stir up for both of you. The morning of your wedding you wake up and it's Valentine's Day all over again. This happens to AJ and Cooper they relive the same day over and over again. It's amazing what you can learn about people when you relive a day over and over again. Will they grab this second chance at love?","01 23, 2014",A3O24SH2K12EL7,Nicole,Call Me Cupid,1390435200
667,B000R93DQC,"[0, 0]",5,Sydney Somers sure has magic in her fingers when she is writing her books! Call Me Cupid is another outstanding book. It brings all the emotions on a roller coaster ride. This is definitely a must read.,"01 20, 2014",ABBTGROM5CRC,shanda,A great read!,1390176000
668,B000R93DW6,"[0, 0]",5,"I have read several Shannon Stacey books and the Devlin Group series is by far my favorites!  This book is the 2nd of the 3 book series (in order:  72 hours, On the Edge, No Surrender).  I never read books twice, but I will definitely be revisiting this series and I saw on the authors website that a 4th one is in the works!  I can't say enough about this series and can definitely not pick a favorite!","07 22, 2011",A3GD7YSUW39DRI,BBent,AN AWESOME SERIES....COULD NOT PUT IT DOWN,1311292800
669,B000R93DW6,"[0, 0]",3,Not for me. Found myself bored and not interested in these characters. Could not finish and that is very unusual.,"03 2, 2014",A377OHO2E1V54Q,"grottoes ""grottoes""",on the edge?,1393718400
670,B000R93DW6,"[0, 0]",5,"Wow, 1st time reading this author. I will definitely buy more of this. I thought the suspensewas well done. Kept me on the edge of seat. Romance good.","01 29, 2011",A29ET9AGHITM9S,J. Miller,"Suspense, Romance, Great",1296259200
671,B000R93DW6,"[0, 0]",5,"I really enjoyed this second installment in this series.  I just wish it had been longer.  I would also say that I liked the fact that this one, unlike the first, had chapter demarcations, even though it's short.  Chapter demarcations make it so much easier to see how close you are to the end of a chapter or to find a stopping place when you need to do so, although that's not much of a problem on short novellas.  The characters in this series so far are very realistic in my opinion.  I think this book had just the right amount of ""bits of everything"", except being so short.  I won't bore you with a plot summary as I know other reviewers are fond of doing that.  If you liked the first book in the series, I think you'll like this one.  Give it a shot because I don't think you'll be disappointed.  Have at it!  I can't wait to read the third and final one.","09 3, 2013",A2YLHICVCWNNCC,Jwb52z,A cute and fun story with just a bit of intrigue and suspense,1378166400
672,B000R93DW6,"[3, 3]",5,"Tony Casavetti works for the Devlin Group.  His job is one of undercover danger and quite often, the only thing he can depend on besides himself is the calm voice at the other end of his link.  A voice that only has a name but not a face.  That is about to end as he and the rest of the group have been called into meeting in New York City.  Tony knows that Charlotte is efficient and calm in all circumstances; he also knows that she can be ruthless and guesses that she is a matronly lady.Charlotte Rhames is the executive assistant to the Devlin Group, a job she loves and is respected at.  She knows most people take her for only how she appears: rich and beautiful.  Charlotte can't wait to meet Tony. She knows everything about him, but has never actually met the man.  Charlotte has many expectations for their meeting, which she is hoping, ends in her home.Tony is stunned when he actually discovers the person behind the voice is the young and sexy woman who came to pick him up.  This shock is just the beginning of the events that will put the entire Devlin Group on high alert.  When the group is attacked, they discover it was an inside job.  Charlotte knows she is the only one who can get to the person behind the attack, but it will mean going back into a world she swore never to visit again.  Tony won't let Charlotte go into danger alone, but when things go horribly wrong, both of them have to depend on the voices and abilities of the people on the other end of the links.On the Edge brings back the characters from the Devlin Group and this time is Charlotte's turn to get her happy ever after.  But when you are a member of this group, nothing is ever easy and that includes love.  Tony has been put down most of his life because of his background - the same one that makes him perfect in his undercover work.  Charlotte has worked hard over the years to remove herself from her past and now she must face it again to save the others.  Danger feeds passion, and Tony and Charlotte already had the flames rising even before the danger happened.  I was never happier than when Tony and Charlotte made it out okay only to have them tear each other apart.  It made me want to knock their heads together, but I was rewarded in the end with a perfect ending.  Suspense stories have always been able to hold me in their grip. Ms. Stacey did one even better and wouldn't let me put the book down until the last word had been read.  On the Edge is sexy, full of danger, and has two main characters I just had to back.  It is also a book I will be rereading time and again, as will you, I'm sure.Joreviewed for Joyfully Reviewed","05 16, 2008",A320TMDV6KCFU,MNix,On the Edge,1210896000
673,B000R93DW6,"[0, 0]",5,As human beings we are all flawed. Not one of us is perfect. I loved Charlotte and Tony who are flawed have pasts that haunt them and yet have the grit to leave their pasts behind them and find love.,"04 26, 2014",A3QTN649LDYZF1,Phyllis,Great Read,1398470400
674,B000R93DW6,"[0, 0]",5,"I loved the adventure in the Devlin Group series by Shannon Stacey.  A little excitement, a little sex and a happy ending!!  What more could you ask for?","06 14, 2013",A3GX1ZOBFO41A6,"Runner Girl ""Tryin to  drop a pound""",Good book!!,1371168000
675,B000R93E3E,"[0, 0]",5,Loved the storyline between the 2 main characters. The writing is great. I have read several of her books and love them,"07 17, 2013",A1R951S6YTALT0,Amazon Customer,great romance. Good read,1374019200
676,B000R93E3E,"[0, 0]",5,i absolutely love mckennas booksthis storie was wonderfull . it had huge potential to be a full storie aposed to a short. but it was wonderfull all the same the other two stories are just as good as this one.i just wish they were full stories.,"02 1, 2009",A38TOYQ47VQYI2,bella,mckenna cant go wrong,1233446400
